2.046	 0.0349383   0.0340466
2.047	 0.0351997   0.0347437
2.048	 0.0355060   0.0355485
2.049	 0.0358226   0.0363735
2.05	 0.0361793   0.0372912
2.051	 0.0365491   0.0382339
2.052	 0.0369426   0.0392271
2.053	 0.0373510   0.0402483
2.054	 0.0377484   0.0412357
2.055	 0.0381599   0.0422495
2.056	 0.0385031   0.0430968
2.057	 0.0388563   0.0439625
2.058	 0.0390965   0.0445625
2.059	 0.0393414   0.0451715
2.06	 0.0394900   0.0455568
2.061	 0.0396403   0.0459458
2.062	 0.0397320   0.0462001
2.063	 0.0398245   0.0464560
2.064	 0.0399253   0.0467307
2.065	 0.0400268   0.0470073
2.066	 0.0401550   0.0473443
2.067	 0.0402848   0.0476838
2.068	 0.0404872   0.0481880
2.069	 0.0406927   0.0486980
2.07	 0.0410208   0.0494819
2.071	 0.0413565   0.0502798
2.072	 0.0418185   0.0513544
2.073	 0.0422947   0.0524545
2.074	 0.0428349   0.0536879
2.075	 0.0433936   0.0549534
2.076	 0.0439247   0.0561516
2.077	 0.0444729   0.0573786
2.078	 0.0449218   0.0583870
2.079	 0.0453824   0.0594148
2.08	 0.0457541   0.0602508
2.081	 0.0461336   0.0610998
2.082	 0.0464552   0.0618247
2.083	 0.0467825   0.0625592
2.084	 0.0470831   0.0632360
2.085	 0.0473883   0.0639211
2.086	 0.0477107   0.0646394
2.087	 0.0480383   0.0653669
2.088	 0.0484102   0.0661829
2.089	 0.0487888   0.0670105
2.09	 0.0492034   0.0679084
2.091	 0.0496260   0.0688200
2.092	 0.0500698   0.0697708
2.093	 0.0505226   0.0707366
2.094	 0.0509760   0.0716999
2.095	 0.0514384   0.0726781
2.096	 0.0518866   0.0736241
2.097	 0.0523434   0.0745840
2.098	 0.0527651   0.0754714
2.099	 0.0531942   0.0763706
2.1	 0.0535670   0.0771561
2.101	 0.0539453   0.0779509
2.102	 0.0542630   0.0786251
2.103	 0.0545847   0.0793060
2.104	 0.0548719   0.0799180
2.105	 0.0551624   0.0805354
2.106	 0.0554146   0.0810776
2.107	 0.0556695   0.0816238
2.108	 0.0558987   0.0821201
2.109	 0.0561301   0.0826196
2.11	 0.0563496   0.0830956
2.111	 0.0565709   0.0835749
2.112	 0.0567946   0.0840581
2.113	 0.0570203   0.0845445
2.114	 0.0572791   0.0850936
2.115	 0.0575402   0.0856470
2.116	 0.0578284   0.0862509
2.117	 0.0581196   0.0868600
2.118	 0.0584477   0.0875389
2.119	 0.0587798   0.0882237
2.12	 0.0591573   0.0889941
2.121	 0.0595398   0.0897719
2.122	 0.0599553   0.0906113
2.123	 0.0603767   0.0914594
2.124	 0.0607940   0.0922989
2.125	 0.0612169   0.0931472
2.126	 0.0616208   0.0939587
2.127	 0.0620298   0.0947785
2.128	 0.0623906   0.0955081
2.129	 0.0627558   0.0962439
2.13	 0.0630419   0.0968336
2.131	 0.0633308   0.0974271
2.132	 0.0635092   0.0978170
2.133	 0.0636887   0.0982087
2.134	 0.0637597   0.0984001
2.135	 0.0638308   0.0985921
2.136	 0.0638736   0.0987317
2.137	 0.0639166   0.0988715
2.138	 0.0640250   0.0991320
2.139	 0.0641340   0.0993929
2.14	 0.0643876   0.0999191
2.141	 0.0646432   0.1004485
2.142	 0.0650290   0.1012149
2.143	 0.0654191   0.1019883
2.144	 0.0658907   0.1029076
2.145	 0.0663686   0.1038369
2.146	 0.0668751   0.1048153
2.147	 0.0673886   0.1058046
2.148	 0.0678743   0.1067407
2.149	 0.0683663   0.1076866
2.15	 0.0687801   0.1084896
2.151	 0.0691983   0.1092999
2.152	 0.0695353   0.1099629
2.153	 0.0698752   0.1106306
2.154	 0.0701705   0.1112181
2.155	 0.0704680   0.1118093
2.156	 0.0707097   0.1123016
2.157	 0.0709532   0.1127961
2.158	 0.0711551   0.1132170
2.159	 0.0713579   0.1136400
2.16	 0.0715326   0.1140133
2.161	 0.0717079   0.1143883
2.162	 0.0718634   0.1147284
2.163	 0.0720195   0.1150697
2.164	 0.0721723   0.1154054
2.165	 0.0723256   0.1157423
2.166	 0.0724738   0.1160704
2.167	 0.0726226   0.1163996
2.168	 0.0727738   0.1167331
2.169	 0.0729257   0.1170678
2.17	 0.0730855   0.1174157
2.171	 0.0732458   0.1177652
2.172	 0.0734113   0.1181232
2.173	 0.0735777   0.1184823
2.174	 0.0737687   0.1188846
2.175	 0.0739607   0.1192884
2.176	 0.0741498   0.1196856
2.177	 0.0743397   0.1200846
2.178	 0.0745222   0.1204698
2.179	 0.0747056   0.1208562
2.18	 0.0748805   0.1212270
2.181	 0.0750564   0.1215988
2.182	 0.0752317   0.1219697
2.183	 0.0754079   0.1223418
2.184	 0.0756204   0.1227776
2.185	 0.0758342   0.1232149
2.186	 0.0760673   0.1236863
2.187	 0.0763018   0.1241595
2.188	 0.0765659   0.1246847
2.189	 0.0768317   0.1252124
2.19	 0.0771304   0.1257973
2.191	 0.0774311   0.1263856
2.192	 0.0777521   0.1270089
2.193	 0.0780753   0.1276361
2.194	 0.0783950   0.1282572
2.195	 0.0787170   0.1288818
2.196	 0.0790280   0.1294882
2.197	 0.0793413   0.1300975
2.198	 0.0796273   0.1306605
2.199	 0.0799153   0.1312259
2.2	 0.0801662   0.1317284
2.201	 0.0804186   0.1322331
2.202	 0.0806367   0.1326786
2.203	 0.0808558   0.1331259
2.204	 0.0810364   0.1335073
2.205	 0.0812177   0.1338900
2.206	 0.0813728   0.1342277
2.207	 0.0815285   0.1345664
2.208	 0.0816623   0.1348676
2.209	 0.0817965   0.1351699
2.21	 0.0819133   0.1354420
2.211	 0.0820305   0.1357148
2.212	 0.0821341   0.1359642
2.213	 0.0822379   0.1362142
2.214	 0.0823158   0.1364198
2.215	 0.0823940   0.1366255
2.216	 0.0824464   0.1367868
2.217	 0.0824986   0.1369488
2.218	 0.0825170   0.1370514
2.219	 0.0825352   0.1371545
2.22	 0.0825108   0.1371846
2.221	 0.0824866   0.1372144
2.222	 0.0824131   0.1371597
2.223	 0.0823397   0.1371050
2.224	 0.0821350   0.1368241
2.225	 0.0819310   0.1365439
2.226	 0.0816950   0.1362076
2.227	 0.0814598   0.1358727
2.228	 0.0812038   0.1355008
2.229	 0.0809490   0.1351301
2.23	 0.0806841   0.1347410
2.231	 0.0804206   0.1343534
2.232	 0.0801551   0.1339613
2.233	 0.0798909   0.1335707
2.234	 0.0794945   0.1329485
2.235	 0.0791009   0.1323303
2.236	 0.0786856   0.1316716
2.237	 0.0782734   0.1310173
2.238	 0.0778266   0.1302995
2.239	 0.0773835   0.1295869
2.24	 0.0768935   0.1287893
2.241	 0.0764084   0.1279974
2.242	 0.0758718   0.1271120
2.243	 0.0753409   0.1262340
2.244	 0.0746957   0.1251488
2.245	 0.0740591   0.1240746
2.246	 0.0734417   0.1230311
2.247	 0.0728323   0.1219982
2.248	 0.0722756   0.1210563
2.249	 0.0717255   0.1201232
2.25	 0.0712299   0.1192860
2.251	 0.0707396   0.1184558
2.252	 0.0702857   0.1176889
2.253	 0.0698363   0.1169280
2.254	 0.0693858   0.1161629
2.255	 0.0689397   0.1154038
2.256	 0.0684962   0.1146475
2.257	 0.0680572   0.1138969
2.258	 0.0676053   0.1131201
2.259	 0.0671581   0.1123497
2.26	 0.0666833   0.1115261
2.261	 0.0662139   0.1107098
2.262	 0.0657097   0.1098257
2.263	 0.0652114   0.1089502
2.264	 0.0646968   0.1080403
2.265	 0.0641885   0.1071397
2.266	 0.0636763   0.1062282
2.267	 0.0631706   0.1053260
2.268	 0.0626768   0.1044426
2.269	 0.0621891   0.1035683
2.27	 0.0617279   0.1027413
2.271	 0.0612722   0.1019223
2.272	 0.0608505   0.1011658
2.273	 0.0604336   0.1004157
2.274	 0.0601094   0.0998432
2.275	 0.0597879   0.0992746
2.276	 0.0594783   0.0987271
2.277	 0.0591713   0.0981833
2.278	 0.0588655   0.0976397
2.279	 0.0585624   0.0970995
2.28	 0.0582501   0.0965395
2.281	 0.0579405   0.0959835
2.282	 0.0576159   0.0953955
2.283	 0.0572944   0.0948117
2.284	 0.0569485   0.0941778
2.285	 0.0566060   0.0935489
2.286	 0.0562552   0.0929008
2.287	 0.0559080   0.0922580
2.288	 0.0555557   0.0916031
2.289	 0.0552072   0.0909536
2.29	 0.0548571   0.0902986
2.291	 0.0545106   0.0896491
2.292	 0.0541656   0.0890004
2.293	 0.0538241   0.0883574
2.294	 0.0535140   0.0877763
2.295	 0.0532068   0.0871997
2.296	 0.0529060   0.0866348
2.297	 0.0526081   0.0860742
2.298	 0.0523176   0.0855272
2.299	 0.0520296   0.0849845
2.3	 0.0517427   0.0844422
2.301	 0.0514586   0.0839037
2.302	 0.0511675   0.0833493
2.303	 0.0508792   0.0827989
2.304	 0.0506146   0.0822963
2.305	 0.0503523   0.0817972
2.306	 0.0500679   0.0812495
2.307	 0.0497862   0.0807060
2.308	 0.0494760   0.0800993
2.309	 0.0491691   0.0794980
2.31	 0.0488277   0.0788198
2.311	 0.0484905   0.0781484
2.312	 0.0481135   0.0773878
2.313	 0.0477418   0.0766358
2.314	 0.0473868   0.0759155
2.315	 0.0470367   0.0752029
2.316	 0.0466365   0.0743771
2.317	 0.0462426   0.0735617
2.318	 0.0457958   0.0726243
2.319	 0.0453571   0.0717006
2.32	 0.0448647   0.0706511
2.321	 0.0443826   0.0696191
2.322	 0.0438829   0.0685397
2.323	 0.0433942   0.0674792
2.324	 0.0429450   0.0665001
2.325	 0.0425051   0.0655369
2.326	 0.0421813   0.0648326
2.327	 0.0418623   0.0641368
2.328	 0.0416877   0.0637690
2.329	 0.0415144   0.0634036
2.33	 0.0414422   0.0632696
2.331	 0.0413702   0.0631359
2.332	 0.0413490   0.0631182
2.333	 0.0413278   0.0631006
2.334	 0.0412697   0.0629972
2.335	 0.0412120   0.0628938
2.336	 0.0411074   0.0626814
2.337	 0.0410033   0.0624699
2.338	 0.0408056   0.0620401
2.339	 0.0406100   0.0616135
2.34	 0.0402817   0.0608752
2.341	 0.0399590   0.0601469
2.342	 0.0395251   0.0591525
2.343	 0.0391015   0.0581764
2.344	 0.0386538   0.0571376
2.345	 0.0382174   0.0561195
2.346	 0.0377849   0.0551062
2.347	 0.0373634   0.0541130
2.348	 0.0369789   0.0532063
2.349	 0.0366035   0.0523163
2.35	 0.0362711   0.0515302
2.351	 0.0359459   0.0507570
2.352	 0.0356674   0.0500984
2.353	 0.0353940   0.0494492
2.354	 0.0351803   0.0489495
2.355	 0.0349695   0.0484556
2.356	 0.0348121   0.0480968
2.357	 0.0346564   0.0477407
2.358	 0.0345478   0.0475053
2.359	 0.0344399   0.0472711
2.36	 0.0343600   0.0471085
2.361	 0.0342805   0.0469466
2.362	 0.0342098   0.0468066
2.363	 0.0341393   0.0466671
2.364	 0.0340689   0.0465267
2.365	 0.0339987   0.0463869
2.366	 0.0339005   0.0461728
2.367	 0.0338030   0.0459596
2.368	 0.0336601   0.0456266
2.369	 0.0335185   0.0452963
2.37	 0.0333161   0.0448035
2.371	 0.0331166   0.0443166
2.372	 0.0328432   0.0436301
2.373	 0.0325757   0.0429552
2.374	 0.0322281   0.0420594
2.375	 0.0318906   0.0411837
2.376	 0.0315499   0.0402919
2.377	 0.0312195   0.0394210
2.378	 0.0309428   0.0386909
2.379	 0.0306732   0.0379754
2.38	 0.0304967   0.0375157
2.381	 0.0303232   0.0370620
2.382	 0.0302285   0.0368284
2.383	 0.0301346   0.0365963
2.384	 0.0300917   0.0365075
2.385	 0.0300489   0.0364188
2.386	 0.0300275   0.0363896
2.387	 0.0300060   0.0363604
2.388	 0.0299788   0.0363142
2.389	 0.0299516   0.0362680
2.39	 0.0298922   0.0361290
2.391	 0.0298333   0.0359905
2.392	 0.0297166   0.0356867
2.393	 0.0296015   0.0353856
2.394	 0.0294084   0.0348578
2.395	 0.0292192   0.0343386
2.396	 0.0289363   0.0335416
2.397	 0.0286625   0.0327644
2.398	 0.0283227   0.0317835
2.399	 0.0279970   0.0308338
