0.886	 0.447391	 0.466854                  0.447391	 0.466854              0.447391	 0.466854   
0.887	 0.447326	 0.466925                  0.447326	 0.466925              0.447326	 0.466925   
0.888	 0.447271	 0.466939                  0.447271	 0.466939              0.447271	 0.466939   
0.889	 0.447213	 0.467018                  0.447213	 0.467018              0.447213	 0.467018   
0.89	 0.447186	 0.467059          0.447186	 0.467059              0.447186	 0.467059           
0.891	 0.447097	 0.467106                  0.447097	 0.467106              0.447097	 0.467106   
0.892	 0.447056	 0.467133                  0.447056	 0.467133              0.447056	 0.467133   
0.893	 0.447004	 0.467219                  0.447004	 0.467219              0.447004	 0.467219   
0.894	 0.446981	 0.467264                  0.446981	 0.467264              0.446981	 0.467264   
0.895	 0.44691	 0.46733                   0.44691	 0.46733               0.44691	 0.46733                 
0.896	 0.446851	 0.467338                  0.446851	 0.467338              0.446851	 0.467338   
0.897	 0.446791	 0.467416                  0.446791	 0.467416              0.446791	 0.467416   
0.898	 0.446758	 0.467452                  0.446758	 0.467452              0.446758	 0.467452   
0.899	 0.44667	 0.4675                    0.44667	 0.4675                0.44667	 0.4675                  
0.9	 0.446635	 0.467534          0.446635	 0.467534              0.446635	 0.467534           
0.901	 0.446593	 0.46756                   0.446593	 0.46756               0.446593	 0.46756    
0.902	 0.446492	 0.467596                  0.446492	 0.467596              0.446492	 0.467596   
0.903	 0.446437	 0.467609                  0.446437	 0.467609              0.446437	 0.467609   
0.904	 0.446373	 0.467683                  0.446373	 0.467683              0.446373	 0.467683   
0.905	 0.446343	 0.467721                  0.446343	 0.467721              0.446343	 0.467721   
0.906	 0.44629	 0.467736                  0.44629	 0.467736              0.44629	 0.467736                
0.907	 0.446174	 0.467758                  0.446174	 0.467758              0.446174	 0.467758   
0.908	 0.44611	 0.467762                  0.44611	 0.467762              0.44611	 0.467762                
0.909	 0.446039	 0.467829                  0.446039	 0.467829              0.446039	 0.467829   
0.91	 0.445998	 0.467857          0.445998	 0.467857              0.445998	 0.467857           
0.911	 0.445898	 0.467894                  0.445898	 0.467894              0.445898	 0.467894   
0.912	 0.445789	 0.467853                  0.445789	 0.467853              0.445789	 0.467853   
0.913	 0.445675	 0.467876                  0.445675	 0.467876              0.445675	 0.467876   
0.914	 0.445618	 0.467888                  0.445618	 0.467888              0.445618	 0.467888   
0.915	 0.445566	 0.467904                  0.445566	 0.467904              0.445566	 0.467904   
0.916	 0.445433	 0.467908                  0.445433	 0.467908              0.445433	 0.467908   
0.917	 0.445258	 0.4678                    0.445258	 0.4678                0.445258	 0.4678     
0.918	 0.445101	 0.46778                   0.445101	 0.46778               0.445101	 0.46778    
0.919	 0.44502	 0.467767                  0.44502	 0.467767              0.44502	 0.467767                
0.92	 0.444911	 0.467796          0.444911	 0.467796              0.444911	 0.467796           
0.921	 0.444747	 0.4677                    0.444747	 0.4677                0.444747	 0.4677     
0.922	 0.444448	 0.467536                  0.444448	 0.467536              0.444448	 0.467536   
0.923	 0.444232	 0.467456                  0.444232	 0.467456              0.444232	 0.467456   
0.924	 0.444088	 0.46738                   0.444088	 0.46738               0.444088	 0.46738    
0.925	 0.44388	 0.467308                  0.44388	 0.467308              0.44388	 0.467308                
0.926	 0.443673	 0.467238                  0.443673	 0.467238              0.443673	 0.467238   
0.927	 0.443528	 0.46716                   0.443528	 0.46716               0.443528	 0.46716    
0.928	 0.443256	 0.466955                  0.443256	 0.466955              0.443256	 0.466955   
0.929	 0.442774	 0.466605                  0.442774	 0.466605              0.442774	 0.466605   
0.93	 0.442477	 0.466374          0.442477	 0.466374              0.442477	 0.466374           
0.931	 0.442273	 0.466236                  0.442273	 0.466236              0.442273	 0.466236   
0.932	 0.44198	 0.466079                  0.44198	 0.466079              0.44198	 0.466079                
0.933	 0.441683	 0.465917                  0.441683	 0.465917              0.441683	 0.465917   
0.934	 0.441445	 0.465815                  0.441445	 0.465815              0.441445	 0.465815   
0.935	 0.441105	 0.46561                   0.441105	 0.46561               0.441105	 0.46561    
0.936	 0.440596	 0.465163                  0.440596	 0.465163              0.440596	 0.465163   
0.937	 0.440163	 0.464793                  0.440163	 0.464793              0.440163	 0.464793   
0.938	 0.439864	 0.46456                   0.439864	 0.46456               0.439864	 0.46456    
0.939	 0.439585	 0.464416                  0.439585	 0.464416              0.439585	 0.464416   
0.94	 0.439082	 0.464046          0.439082	 0.464046              0.439082	 0.464046           
0.941	 0.438239	 0.4634                    0.438239	 0.4634                0.438239	 0.4634     
0.942	 0.437706	 0.463068                  0.437706	 0.463068              0.437706	 0.463068   
0.943	 0.437394	 0.462821                  0.437394	 0.462821              0.437394	 0.462821   
0.944	 0.436922	 0.462481                  0.436922	 0.462481              0.436922	 0.462481   
0.945	 0.43638	 0.462                     0.43638	 0.462                 0.43638	 0.462                   
0.946	 0.435844	 0.461526                  0.435844	 0.461526              0.435844	 0.461526   
0.947	 0.435427	 0.461102                  0.435427	 0.461102              0.435427	 0.461102   
0.948	 0.435052	 0.460721                  0.435052	 0.460721              0.435052	 0.460721   
0.949	 0.434206	 0.459931                  0.434206	 0.459931              0.434206	 0.459931   
0.95	 0.432707	 0.458616          0.432707	 0.458616              0.432707	 0.458616           
0.951	 0.431749	 0.457782                  0.431749	 0.457782              0.431749	 0.457782   
0.952	 0.431083	 0.457244                  0.431083	 0.457244              0.431083	 0.457244   
0.953	 0.430198	 0.456484                  0.430198	 0.456484              0.430198	 0.456484   
0.954	 0.429243	 0.455581                  0.429243	 0.455581              0.429243	 0.455581   
0.955	 0.428397	 0.454791                  0.428397	 0.454791              0.428397	 0.454791   
0.956	 0.427646	 0.454096                  0.427646	 0.454096              0.427646	 0.454096   
0.957	 0.426933	 0.45344                   0.426933	 0.45344               0.426933	 0.45344    
0.958	 0.426305	 0.45294                   0.426305	 0.45294               0.426305	 0.45294    
0.959	 0.425869	 0.452496                  0.425869	 0.452496              0.425869	 0.452496   
0.96	 0.425318	 0.451935          0.425318	 0.451935              0.425318	 0.451935           
0.961	 0.424483	 0.451293                  0.424483	 0.451293              0.424483	 0.451293   
0.962	 0.424076	 0.451018                  0.424076	 0.451018              0.424076	 0.451018   
0.963	 0.423924	 0.451002                  0.423924	 0.451002              0.423924	 0.451002   
0.964	 0.423758	 0.450903                  0.423758	 0.450903              0.423758	 0.450903   
0.965	 0.423553	 0.450763                  0.423553	 0.450763              0.423553	 0.450763   
0.966	 0.423405	 0.450612                  0.423405	 0.450612              0.423405	 0.450612   
0.967	 0.423275	 0.450549                  0.423275	 0.450549              0.423275	 0.450549   
0.968	 0.423179	 0.450521                  0.423179	 0.450521              0.423179	 0.450521   
0.969	 0.423125	 0.450466                  0.423125	 0.450466              0.423125	 0.450466   
0.97	 0.423061	 0.450401          0.423061	 0.450401              0.423061	 0.450401           
0.971	 0.423002	 0.450341                  0.423002	 0.450341              0.423002	 0.450341   
0.972	 0.422895	 0.450371                  0.422895	 0.450371              0.422895	 0.450371   
0.973	 0.422772	 0.450385                  0.422772	 0.450385              0.422772	 0.450385   
0.974	 0.422625	 0.450374                  0.422625	 0.450374              0.422625	 0.450374   
0.975	 0.422579	 0.450397                  0.422579	 0.450397              0.422579	 0.450397   
0.976	 0.422577	 0.450465                  0.422577	 0.450465              0.422577	 0.450465   
0.977	 0.422575	 0.450533                  0.422575	 0.450533              0.422575	 0.450533   
0.978	 0.422566	 0.450664                  0.422566	 0.450664              0.422566	 0.450664   
0.979	 0.422602	 0.450839                  0.422602	 0.450839              0.422602	 0.450839   
0.98	 0.422684	 0.450993          0.422684	 0.450993              0.422684	 0.450993           
0.981	 0.422725	 0.451174                  0.422725	 0.451174              0.422725	 0.451174   
0.982	 0.42277	 0.45136                   0.42277	 0.45136               0.42277	 0.45136                 
0.983	 0.422862	 0.451524                  0.422862	 0.451524              0.422862	 0.451524   
0.984	 0.422973	 0.451708                  0.422973	 0.451708              0.422973	 0.451708   
0.985	 0.423122	 0.45186                   0.423122	 0.45186               0.423122	 0.45186    
0.986	 0.423295	 0.452037                  0.423295	 0.452037              0.423295	 0.452037   
0.987	 0.423511	 0.452187                  0.423511	 0.452187              0.423511	 0.452187   
0.988	 0.423732	 0.452342                  0.423732	 0.452342              0.423732	 0.452342   
0.989	 0.423911	 0.452524                  0.423911	 0.452524              0.423911	 0.452524   
0.99	 0.424082	 0.452769          0.424082	 0.452769              0.424082	 0.452769           
0.991	 0.424314	 0.453076                  0.424314	 0.453076              0.424314	 0.453076   
0.992	 0.424536	 0.453372                  0.424536	 0.453372              0.424536	 0.453372   
0.993	 0.424675	 0.453655                  0.424675	 0.453655              0.424675	 0.453655   
0.994	 0.424805	 0.453927                  0.424805	 0.453927              0.424805	 0.453927   
0.995	 0.424989	 0.454256                  0.424989	 0.454256              0.424989	 0.454256   
0.996	 0.425198	 0.454611                  0.425198	 0.454611              0.425198	 0.454611   
0.997	 0.425403	 0.454961                  0.425403	 0.454961              0.425403	 0.454961   
0.998	 0.425593	 0.455295                  0.425593	 0.455295              0.425593	 0.455295   
0.999	 0.42581	 0.455587                  0.42581	 0.455587              0.42581	 0.455587                
1	 0.426037	 0.45589           0.426037	 0.45589               0.426037	 0.45589            
1.001	 0.426267	 0.456266                  0.426267	 0.456266              0.426267	 0.456266   
1.002	 0.426492	 0.456637                  0.426492	 0.456637              0.426492	 0.456637   
1.003	 0.426715	 0.456935                  0.426715	 0.456935              0.426715	 0.456935   
1.004	 0.426932	 0.457229                  0.426932	 0.457229              0.426932	 0.457229   
1.005	 0.427175	 0.457548                  0.427175	 0.457548              0.427175	 0.457548   
1.006	 0.427467	 0.457845                  0.427467	 0.457845              0.427467	 0.457845   
1.007	 0.427746	 0.458201                  0.427746	 0.458201              0.427746	 0.458201   
1.008	 0.428063	 0.458525                  0.428063	 0.458525              0.428063	 0.458525   
1.009	 0.428343	 0.458882                  0.428343	 0.458882              0.428343	 0.458882   
1.01	 0.428627	 0.459244          0.428627	 0.459244              0.428627	 0.459244           
1.011	 0.428884	 0.459648                  0.428884	 0.459648              0.428884	 0.459648   
1.012	 0.429164	 0.460005                  0.429164	 0.460005              0.429164	 0.460005   
1.013	 0.429414	 0.460332                  0.429414	 0.460332              0.429414	 0.460332   
1.014	 0.429659	 0.460653                  0.429659	 0.460653              0.429659	 0.460653   
1.015	 0.429943	 0.460943                  0.429943	 0.460943              0.429943	 0.460943   
1.016	 0.430188	 0.461264                  0.430188	 0.461264              0.430188	 0.461264   
1.017	 0.430394	 0.461618                  0.430394	 0.461618              0.430394	 0.461618   
1.018	 0.430627	 0.461998                  0.430627	 0.461998              0.430627	 0.461998   
1.019	 0.430934	 0.462383                  0.430934	 0.462383              0.430934	 0.462383   
1.02	 0.431218	 0.462816          0.431218	 0.462816              0.431218	 0.462816           
1.021	 0.431476	 0.463223                  0.431476	 0.463223              0.431476	 0.463223   
1.022	 0.431719	 0.463615                  0.431719	 0.463615              0.431719	 0.463615   
1.023	 0.431996	 0.46397                   0.431996	 0.46397               0.431996	 0.46397    
1.024	 0.432274	 0.464325                  0.432274	 0.464325              0.432274	 0.464325   
1.025	 0.43252	 0.464649                  0.43252	 0.464649              0.43252	 0.464649                
1.026	 0.432762	 0.464968                  0.432762	 0.464968              0.432762	 0.464968   
1.027	 0.433024	 0.465308                  0.433024	 0.465308              0.433024	 0.465308   
1.028	 0.433284	 0.465717                  0.433284	 0.465717              0.433284	 0.465717   
1.029	 0.433612	 0.466053                  0.433612	 0.466053              0.433612	 0.466053   
1.03	 0.433865	 0.466383          0.433865	 0.466383              0.433865	 0.466383           
1.031	 0.434048	 0.466571                  0.434048	 0.466571              0.434048	 0.466571   
1.032	 0.434161	 0.466758                  0.434161	 0.466758              0.434161	 0.466758   
1.033	 0.434334	 0.466935                  0.434334	 0.466935              0.434334	 0.466935   
1.034	 0.434591	 0.467198                  0.434591	 0.467198              0.434591	 0.467198   
1.035	 0.434874	 0.467487                  0.434874	 0.467487              0.434874	 0.467487   
1.036	 0.435125	 0.467744                  0.435125	 0.467744              0.435125	 0.467744   
1.037	 0.435322	 0.468017                  0.435322	 0.468017              0.435322	 0.468017   
1.038	 0.435534	 0.468306                  0.435534	 0.468306              0.435534	 0.468306   
1.039	 0.435741	 0.46859                   0.435741	 0.46859               0.435741	 0.46859    
1.04	 0.435921	 0.468847          0.435921	 0.468847              0.435921	 0.468847           
1.041	 0.436062	 0.469135                  0.436062	 0.469135              0.436062	 0.469135   
1.042	 0.436248	 0.469398                  0.436248	 0.469398              0.436248	 0.469398   
1.043	 0.436383	 0.469681                  0.436383	 0.469681              0.436383	 0.469681   
1.044	 0.436471	 0.469915                  0.436471	 0.469915              0.436471	 0.469915   
1.045	 0.436568	 0.470087                  0.436568	 0.470087              0.436568	 0.470087   
1.046	 0.436721	 0.470243                  0.436721	 0.470243              0.436721	 0.470243   
1.047	 0.436896	 0.470495                  0.436896	 0.470495              0.436896	 0.470495   
1.048	 0.437066	 0.470742                  0.437066	 0.470742              0.437066	 0.470742   
1.049	 0.437219	 0.470898                  0.437219	 0.470898              0.437219	 0.470898   
1.05	 0.437316	 0.471069          0.437316	 0.471069              0.437316	 0.471069           
1.051	 0.437422	 0.471251                  0.437422	 0.471251              0.437422	 0.471251   
1.052	 0.437505	 0.47148                   0.437505	 0.47148               0.437505	 0.47148    
1.053	 0.437592	 0.471715                  0.437592	 0.471715              0.437592	 0.471715   
1.054	 0.437693	 0.471892                  0.437693	 0.471892              0.437693	 0.471892   
1.055	 0.437788	 0.471988                  0.437788	 0.471988              0.437788	 0.471988   
1.056	 0.437861	 0.472064                  0.437861	 0.472064              0.437861	 0.472064   
1.057	 0.437889	 0.472164                  0.437889	 0.472164              0.437889	 0.472164   
1.058	 0.437926	 0.472276                  0.437926	 0.472276              0.437926	 0.472276   
1.059	 0.43798	 0.472403                  0.43798	 0.472403              0.43798	 0.472403                
1.06	 0.43806	 0.472558          0.43806	 0.472558              0.43806	 0.472558                        
1.061	 0.438129	 0.472702                  0.438129	 0.472702              0.438129	 0.472702   
1.062	 0.438125	 0.472844                  0.438125	 0.472844              0.438125	 0.472844   
1.063	 0.438125	 0.472917                  0.438125	 0.472917              0.438125	 0.472917   
1.064	 0.43812	 0.472985                  0.43812	 0.472985              0.43812	 0.472985                
1.065	 0.438151	 0.473016                  0.438151	 0.473016              0.438151	 0.473016   
1.066	 0.438222	 0.473016                  0.438222	 0.473016              0.438222	 0.473016   
1.067	 0.438238	 0.473105                  0.438238	 0.473105              0.438238	 0.473105   
1.068	 0.438273	 0.473141                  0.438273	 0.473141              0.438273	 0.473141   
1.069	 0.438257	 0.473197                  0.438257	 0.473197              0.438257	 0.473197   
1.07	 0.438205	 0.47329           0.438205	 0.47329               0.438205	 0.47329            
1.071	 0.438183	 0.473341                  0.438183	 0.473341              0.438183	 0.473341   
1.072	 0.438166	 0.473397                  0.438166	 0.473397              0.438166	 0.473397   
1.073	 0.438144	 0.473448                  0.438144	 0.473448              0.438144	 0.473448   
1.074	 0.43807	 0.473518                  0.43807	 0.473518              0.43807	 0.473518                
1.075	 0.438011	 0.473531                  0.438011	 0.473531              0.438011	 0.473531   
1.076	 0.43789	 0.473553                  0.43789	 0.473553              0.43789	 0.473553                
1.077	 0.437814	 0.473549                  0.437814	 0.473549              0.437814	 0.473549   
1.078	 0.43774	 0.473619                  0.43774	 0.473619              0.43774	 0.473619                
1.079	 0.437707	 0.473658                  0.437707	 0.473658              0.437707	 0.473658   
1.08	 0.437658	 0.473681          0.437658	 0.473681              0.437658	 0.473681           
1.081	 0.437561	 0.473656                  0.437561	 0.473656              0.437561	 0.473656   
1.082	 0.437433	 0.473597                  0.437433	 0.473597              0.437433	 0.473597   
1.083	 0.437283	 0.473517                  0.437283	 0.473517              0.437283	 0.473517   
1.084	 0.437175	 0.473406                  0.437175	 0.473406              0.437175	 0.473406   
1.085	 0.437067	 0.473369                  0.437067	 0.473369              0.437067	 0.473369   
1.086	 0.43697	 0.473343                  0.43697	 0.473343              0.43697	 0.473343                
1.087	 0.436837	 0.473353                  0.436837	 0.473353              0.436837	 0.473353   
1.088	 0.436708	 0.473295                  0.436708	 0.473295              0.436708	 0.473295   
1.089	 0.436523	 0.473251                  0.436523	 0.473251              0.436523	 0.473251   
1.09	 0.436316	 0.473187          0.436316	 0.473187              0.436316	 0.473187           
1.091	 0.436145	 0.473085                  0.436145	 0.473085              0.436145	 0.473085   
1.092	 0.436022	 0.473031                  0.436022	 0.473031              0.436022	 0.473031   
1.093	 0.435908	 0.472989                  0.435908	 0.472989              0.435908	 0.472989   
1.094	 0.43581	 0.472888                  0.43581	 0.472888              0.43581	 0.472888                
1.095	 0.435639	 0.472786                  0.435639	 0.472786              0.435639	 0.472786   
1.096	 0.435411	 0.472625                  0.435411	 0.472625              0.435411	 0.472625   
1.097	 0.435075	 0.472501                  0.435075	 0.472501              0.435075	 0.472501   
1.098	 0.434796	 0.472362                  0.434796	 0.472362              0.434796	 0.472362   
1.099	 0.43464	 0.472276                  0.43464	 0.472276              0.43464	 0.472276                
1.1	 0.434527	 0.472233          0.434527	 0.472233              0.434527	 0.472233           
1.101	 0.434377	 0.472153                  0.434377	 0.472153              0.434377	 0.472153   
1.102	 0.434149	 0.471993                  0.434149	 0.471993              0.434149	 0.471993   
1.103	 0.433922	 0.471833                  0.433922	 0.471833              0.433922	 0.471833   
1.104	 0.433757	 0.471737                  0.433757	 0.471737              0.433757	 0.471737   
1.105	 0.433623	 0.471673                  0.433623	 0.471673              0.433623	 0.471673   
1.106	 0.433417	 0.471609                  0.433417	 0.471609              0.433417	 0.471609   
1.107	 0.433129	 0.471461                  0.433129	 0.471461              0.433129	 0.471461   
1.108	 0.432877	 0.471275                  0.432877	 0.471275              0.432877	 0.471275   
1.109	 0.432722	 0.471116                  0.432722	 0.471116              0.432722	 0.471116   
1.11	 0.432634	 0.470952          0.432634	 0.470952              0.432634	 0.470952           
1.111	 0.432469	 0.470782                  0.432469	 0.470782              0.432469	 0.470782   
1.112	 0.432227	 0.470533                  0.432227	 0.470533              0.432227	 0.470533   
1.113	 0.432027	 0.470327                  0.432027	 0.470327              0.432027	 0.470327   
1.114	 0.43195	 0.470322                  0.43195	 0.470322              0.43195	 0.470322                
1.115	 0.431941	 0.470386                  0.431941	 0.470386              0.431941	 0.470386   
1.116	 0.431884	 0.470328                  0.431884	 0.470328              0.431884	 0.470328   
1.117	 0.431598	 0.470181                  0.431598	 0.470181              0.431598	 0.470181   
1.118	 0.431266	 0.469987                  0.431266	 0.469987              0.431266	 0.469987   
1.119	 0.430996	 0.469857                  0.430996	 0.469857              0.430996	 0.469857   
1.12	 0.430776	 0.469705          0.430776	 0.469705              0.430776	 0.469705           
1.121	 0.430491	 0.469485                  0.430491	 0.469485              0.430491	 0.469485   
1.122	 0.430063	 0.469193                  0.430063	 0.469193              0.430063	 0.469193   
1.123	 0.429652	 0.468918                  0.429652	 0.468918              0.429652	 0.468918   
1.124	 0.429358	 0.468763                  0.429358	 0.468763              0.429358	 0.468763   
1.125	 0.429094	 0.468566                  0.429094	 0.468566              0.429094	 0.468566   
1.126	 0.428689	 0.468148                  0.428689	 0.468148              0.428689	 0.468148   
1.127	 0.427991	 0.467503                  0.427991	 0.467503              0.427991	 0.467503   
1.128	 0.42725	 0.466814                  0.42725	 0.466814              0.42725	 0.466814                
1.129	 0.426683	 0.466303                  0.426683	 0.466303              0.426683	 0.466303   
1.13	 0.426116	 0.465793          0.426116	 0.465793              0.426116	 0.465793           
1.131	 0.425311	 0.465038                  0.425311	 0.465038              0.425311	 0.465038   
1.132	 0.424073	 0.463909                  0.424073	 0.463909              0.424073	 0.463909   
1.133	 0.422721	 0.462589                  0.422721	 0.462589              0.422721	 0.462589   
1.134	 0.421491	 0.461394                  0.421491	 0.461394              0.421491	 0.461394   
1.135	 0.420379	 0.460321                  0.420379	 0.460321              0.420379	 0.460321   
1.136	 0.419327	 0.459308                  0.419327	 0.459308              0.419327	 0.459308   
1.137	 0.418259	 0.458206                  0.418259	 0.458206              0.418259	 0.458206   
1.138	 0.416927	 0.456904                  0.416927	 0.456904              0.416927	 0.456904   
1.139	 0.415124	 0.455117                  0.415124	 0.455117              0.415124	 0.455117   
1.14	 0.412787	 0.452849          0.412787	 0.452849              0.412787	 0.452849           
1.141	 0.41053	 0.450662                  0.41053	 0.450662              0.41053	 0.450662                
1.142	 0.408902	 0.449053                  0.408902	 0.449053              0.408902	 0.449053   
1.143	 0.407503	 0.447679                  0.407503	 0.447679              0.407503	 0.447679   
1.144	 0.405746	 0.445934                  0.405746	 0.445934              0.405746	 0.445934   
1.145	 0.403254	 0.443573                  0.403254	 0.443573              0.403254	 0.443573   
1.146	 0.400771	 0.44122                   0.400771	 0.44122               0.400771	 0.44122    
1.147	 0.399003	 0.439534                  0.399003	 0.439534              0.399003	 0.439534   
1.148	 0.397745	 0.438374                  0.397745	 0.438374              0.397745	 0.438374   
1.149	 0.396634	 0.437367                  0.396634	 0.437367              0.396634	 0.437367   
1.15	 0.395396	 0.436156          0.395396	 0.436156              0.395396	 0.436156           
1.151	 0.394013	 0.434793                  0.394013	 0.434793              0.394013	 0.434793   
1.152	 0.392531	 0.4334                    0.392531	 0.4334                0.392531	 0.4334     
1.153	 0.391128	 0.432015                  0.391128	 0.432015              0.391128	 0.432015   
1.154	 0.389921	 0.430906                  0.389921	 0.430906              0.389921	 0.430906   
1.155	 0.389061	 0.430156                  0.389061	 0.430156              0.389061	 0.430156   
1.156	 0.388501	 0.429719                  0.388501	 0.429719              0.388501	 0.429719   
1.157	 0.38812	 0.429322                  0.38812	 0.429322              0.38812	 0.429322                
1.158	 0.387671	 0.428929                  0.387671	 0.428929              0.387671	 0.428929   
1.159	 0.387249	 0.42849                   0.387249	 0.42849               0.387249	 0.42849    
1.16	 0.386803	 0.428097          0.386803	 0.428097              0.386803	 0.428097           
1.161	 0.38634	 0.427616                  0.38634	 0.427616              0.38634	 0.427616                
1.162	 0.385938	 0.42727                   0.385938	 0.42727               0.385938	 0.42727    
1.163	 0.38577	 0.427095                  0.38577	 0.427095              0.38577	 0.427095                
1.164	 0.385686	 0.427008                  0.385686	 0.427008              0.385686	 0.427008   
1.165	 0.385595	 0.427057                  0.385595	 0.427057              0.385595	 0.427057   
1.166	 0.38542	 0.427019                  0.38542	 0.427019              0.38542	 0.427019                
1.167	 0.38527	 0.426935                  0.38527	 0.426935              0.38527	 0.426935                
1.168	 0.385161	 0.426894                  0.385161	 0.426894              0.385161	 0.426894   
1.169	 0.38512	 0.426851                  0.38512	 0.426851              0.38512	 0.426851                
1.17	 0.385053	 0.426853          0.385053	 0.426853              0.385053	 0.426853           
1.171	 0.384753	 0.426686                  0.384753	 0.426686              0.384753	 0.426686   
1.172	 0.384287	 0.426345                  0.384287	 0.426345              0.384287	 0.426345   
1.173	 0.383864	 0.426048                  0.383864	 0.426048              0.383864	 0.426048   
1.174	 0.383756	 0.426008                  0.383756	 0.426008              0.383756	 0.426008   
1.175	 0.383815	 0.426141                  0.383815	 0.426141              0.383815	 0.426141   
1.176	 0.383939	 0.42627                   0.383939	 0.42627               0.383939	 0.42627    
1.177	 0.383898	 0.426227                  0.383898	 0.426227              0.383898	 0.426227   
1.178	 0.383773	 0.426097                  0.383773	 0.426097              0.383773	 0.426097   
1.179	 0.383649	 0.425968                  0.383649	 0.425968              0.383649	 0.425968   
1.18	 0.383499	 0.425885          0.383499	 0.425885              0.383499	 0.425885           
1.181	 0.383367	 0.425891                  0.383367	 0.425891              0.383367	 0.425891   
1.182	 0.383169	 0.425901                  0.383169	 0.425901              0.383169	 0.425901   
1.183	 0.382979	 0.425775                  0.382979	 0.425775              0.382979	 0.425775   
1.184	 0.382789	 0.425649                  0.382789	 0.425649              0.382789	 0.425649   
1.185	 0.382648	 0.425431                  0.382648	 0.425431              0.382648	 0.425431   
1.186	 0.382615	 0.425251                  0.382615	 0.425251              0.382615	 0.425251   
1.187	 0.382606	 0.425026                  0.382606	 0.425026              0.382606	 0.425026   
1.188	 0.382548	 0.424893                  0.382548	 0.424893              0.382548	 0.424893   
1.189	 0.382424	 0.424764                  0.382424	 0.424764              0.382424	 0.424764   
1.19	 0.382292	 0.424771          0.382292	 0.424771              0.382292	 0.424771           
1.191	 0.382095	 0.424782                  0.382095	 0.424782              0.382095	 0.424782   
1.192	 0.381915	 0.424883                  0.381915	 0.424883              0.381915	 0.424883   
1.193	 0.381693	 0.424941                  0.381693	 0.424941              0.381693	 0.424941   
1.194	 0.381537	 0.424995                  0.381537	 0.424995              0.381537	 0.424995   
1.195	 0.381365	 0.42496                   0.381365	 0.42496               0.381365	 0.42496    
1.196	 0.381283	 0.424874                  0.381283	 0.424874              0.381283	 0.424874   
1.197	 0.381266	 0.424785                  0.381266	 0.424785              0.381266	 0.424785   
1.198	 0.381266	 0.424785                  0.381266	 0.424785              0.381266	 0.424785   
1.199	 0.381406	 0.425003                  0.381406	 0.425003              0.381406	 0.425003   
1.2	 0.381669	 0.425349          0.381669	 0.425349              0.381669	 0.425349           
1.201	 0.381891	 0.425654                  0.381891	 0.425654              0.381891	 0.425654   
1.202	 0.381765	 0.42574                   0.381765	 0.42574               0.381765	 0.42574    
1.203	 0.381576	 0.425615                  0.381576	 0.425615              0.381576	 0.425615   
1.204	 0.381433	 0.425611                  0.381433	 0.425611              0.381433	 0.425611   
1.205	 0.38148	 0.425732                  0.38148	 0.425732              0.38148	 0.425732                
1.206	 0.38168	 0.426014                  0.38168	 0.426014              0.38168	 0.426014                
1.207	 0.381874	 0.426217                  0.381874	 0.426217              0.381874	 0.426217   
1.208	 0.38191	 0.426327                  0.38191	 0.426327              0.38191	 0.426327                
1.209	 0.381863	 0.426351                  0.381863	 0.426351              0.381863	 0.426351   
1.21	 0.381833	 0.426464          0.381833	 0.426464              0.381833	 0.426464           
1.211	 0.382005	 0.426645                  0.382005	 0.426645              0.382005	 0.426645   
1.212	 0.382165	 0.426884                  0.382165	 0.426884              0.382165	 0.426884   
1.213	 0.382271	 0.427068                  0.382271	 0.427068              0.382271	 0.427068   
1.214	 0.382214	 0.427081                  0.382214	 0.427081              0.382214	 0.427081   
1.215	 0.38212	 0.427128                  0.38212	 0.427128              0.38212	 0.427128                
1.216	 0.382185	 0.42727                   0.382185	 0.42727               0.382185	 0.42727    
1.217	 0.38238	 0.427619                  0.38238	 0.427619              0.38238	 0.427619                
1.218	 0.382682	 0.428008                  0.382682	 0.428008              0.382682	 0.428008   
1.219	 0.382943	 0.428354                  0.382943	 0.428354              0.382943	 0.428354   
1.22	 0.382932	 0.428488          0.382932	 0.428488              0.382932	 0.428488           
1.221	 0.382812	 0.428583                  0.382812	 0.428583              0.382812	 0.428583   
1.222	 0.382759	 0.428674                  0.382759	 0.428674              0.382759	 0.428674   
1.223	 0.382803	 0.428793                  0.382803	 0.428793              0.382803	 0.428793   
1.224	 0.382929	 0.428998                  0.382929	 0.428998              0.382929	 0.428998   
1.225	 0.383055	 0.429204                  0.383055	 0.429204              0.383055	 0.429204   
1.226	 0.382991	 0.429283                  0.382991	 0.429283              0.382991	 0.429283   
1.227	 0.382977	 0.429269                  0.382977	 0.429269              0.382977	 0.429269   
1.228	 0.382963	 0.429254                  0.382963	 0.429254              0.382963	 0.429254   
1.229	 0.383007	 0.429373                  0.383007	 0.429373              0.383007	 0.429373   
1.23	 0.383096	 0.429614          0.383096	 0.429614              0.383096	 0.429614           
1.231	 0.383223	 0.42982                   0.383223	 0.42982               0.383223	 0.42982    
1.232	 0.383297	 0.429971                  0.383297	 0.429971              0.383297	 0.429971   
1.233	 0.383371	 0.430122                  0.383371	 0.430122              0.383371	 0.430122   
1.234	 0.383486	 0.430316                  0.383486	 0.430316              0.383486	 0.430316   
1.235	 0.383612	 0.430522                  0.383612	 0.430522              0.383612	 0.430522   
